"","budget","company","country","director","genre","gross","name","rating","released","runtime","score","star","votes","writer","year","actor_n","director_n","company_n","writer_n","country_n","success","success_diff","success_abs_diff"
"4296",0.600963346933164,"Baby Way Productions","USA","Michael Tiddes","Comedy",0.732660027254751,"A Haunted House 2","R","2014-04-18",0.0805687203791469,0.41025641025641,"Marlon Wayans",16194,"Marlon Wayans",2014,5,2,1,2,3726,2.14291643751116,0.322403616998341,0.322403616998341
"4297",0.638437784712761,"WhiteFlame Productions","USA","Andrew Fleming","Comedy",0.24386947411169,"Barefoot","PG-13","2014-09-04",0.0995260663507109,0.653846153846154,"Evan Rachel Wood",19248,"Stephen Zotnowski",2014,6,7,1,1,3726,1.89771562795784,-0.409976679734464,0.409976679734464
"4298",0.574374810191493,"Unison Films","USA","Ned Benson","Drama",0.50568684428095,"The Disappearance of Eleanor Rigby: Them","R","2014-09-12",0.255924170616114,0.615384615384615,"James McAvoy",9569,"Ned Benson",2014,9,1,2,1,3726,2.12107145966557,-0.109697771103665,0.109697771103665
"4299",0.324087777507643,"Exclusive Media Group","USA","John Pogue","Horror",0.684899554332574,"The Quiet Ones","PG-13","2014-04-25",0.137440758293839,0.461538461538461,"Jared Harris",16654,"Craig Rosenberg",2014,1,1,6,1,3726,2.14643801587104,0.223361092794113,0.223361092794113
"4300",0.472837397890628,"Park Pictures","USA","John Slattery","Crime",0.390140800173816,"God's Pocket","R","2014-08-08",0.0900473933649289,0.58974358974359,"Philip Seymour Hoffman",9072,"Peter Dexter",2014,8,1,1,4,3726,1.97988438991741,-0.199602789569774,0.199602789569774
"4301",0.981282031961479,"Lucasfilm","USA","J.J. Abrams","Action",1,"Star Wars: The Force Awakens","PG-13","2015-12-18",0.317535545023697,0.846153846153846,"Daisy Ridley",687192,"Lawrence Kasdan",2015,1,5,6,3,3726,2.84615384615385,0.153846153846154,0.153846153846154
"4302",0.935937025478732,"Warner Bros. Pictures","Australia","George Miller","Action",0.878874653976984,"Mad Max: Fury Road","R","2015-05-15",0.241706161137441,0.846153846153846,"Tom Hardy",661575,"George Miller",2015,6,7,2,5,36,2.72502850013083,0.0327208078231379,0.0327208078231379
"4303",0.822584826575995,"Visiona Romantica","USA","Quentin Tarantino","Crime",0.808960554716864,"The Hateful Eight","R","2015-12-30",0.464454976303318,0.807692307692308,"Samuel L. Jackson",360020,"Quentin Tarantino",2015,13,8,1,10,3726,2.61665286240917,0.00126824702455663,0.00126824702455663
"4304",0.907271472437712,"Village Roadshow Pictures","USA","Brad Peyton","Action",0.879549186914782,"San Andreas","PG-13","2015-05-29",0.213270142180095,0.58974358974359,"Dwayne Johnson",167250,"Carlton Cuse",2015,15,4,3,1,3726,2.46929277665837,0.289805597171193,0.289805597171193
"4305",0.787187405095746,"Black Label Media","USA","Denis Villeneuve","Action",0.799354418632349,"Sicario","R","2015-10-02",0.246445497630332,0.782051282051282,"Emily Blunt",257207,"Taylor Sheridan",2015,4,4,2,2,3726,2.58140570068363,0.0173031365810667,0.0173031365810667
"4306",0.813775941837418,"Focus Features","USA","Sam Taylor-Johnson","Drama",0.884128180759327,"Fifty Shades of Grey","R","2015-02-13",0.265402843601896,0.333333333333333,"Dakota Johnson",250086,"Kelly Marcel",2015,2,1,31,2,3726,2.21746151409266,0.550794847425993,0.550794847425993
"4307",0.938967570279288,"Paramount Pictures","USA","Alan Taylor","Action",0.842864156628252,"Terminator Genisys","PG-13","2015-07-01",0.270142180094787,0.641025641025641,"Arnold Schwarzenegger",212532,"Laeta Kalogridis",2015,22,2,222,3,3726,2.48388979765389,0.201838515602611,0.201838515602611
"4308",0.926199255176208,"Regency Enterprises","Hong Kong","Alejandro González Iñárritu","Adventure",0.890826643945997,"Revenant: El Renacido","R","2016-01-08",0.412322274881517,0.833333333333333,"Leonardo DiCaprio",522384,"Mark L. Smith",2015,18,5,31,2,18,2.72415997727933,0.0574933106126636,0.0574933106126636
"4309",0.905575583835758,"Twentieth Century Fox Film Corporation","UK","Ridley Scott","Adventure",0.905452267496508,"The Martian","PG-13","2015-10-02",0.355450236966825,0.833333333333333,"Matt Damon",579946,"Drew Goddard",2015,22,19,174,2,366,2.73878560082984,0.0721189341631747,0.0721189341631747
"4310",0.852778072839252,"Gotham Group","USA","Wes Ball","Action",0.836534812025057,"Maze Runner: The Scorch Trials","PG-13","2015-09-18",0.293838862559242,0.615384615384615,"Dylan O'Brien",166404,"T.S. Nowlin",2015,3,2,1,1,3726,2.45191942740967,0.221150196640442,0.221150196640442
"4311",0.981282031961479,"B24","UK","Sam Mendes","Action",0.896570378573099,"Spectre","PG-13","2015-11-06",0.374407582938389,0.679487179487179,"Daniel Craig",318152,"John Logan",2015,8,7,1,8,366,2.57605755806028,0.21708319908592,0.21708319908592
"4312",0.935937025478732,"Universal Pictures","USA","Colin Trevorrow","Action",0.975753735100709,"Jurassic World","PG-13","2015-06-12",0.260663507109005,0.705128205128205,"Chris Pratt",469200,"Rick Jaffa",2015,3,2,265,2,3726,2.68088194022891,0.270625529972504,0.270625529972504
"4313",0.588621930213293,"Parts and Labor","USA","Robert Eggers","Horror",0.757584347443384,"The Witch","R","2016-02-19",0.109004739336493,0.679487179487179,"Anya Taylor-Joy",111384,"Robert Eggers",2015,1,1,1,1,3726,2.43707152693056,0.0780971679562041,0.0780971679562041
"4314",0.709898573271389,"Element Pictures","Ireland","Lenny Abrahamson","Drama",0.721531793044503,"La habitación","R","2016-01-22",0.232227488151659,0.858974358974359,"Brie Larson",241695,"Emma Donoghue",2015,1,1,1,1,19,2.58050615201886,-0.137442565929856,0.137442565929856
"4315",0.893721890335544,"Allison Shearmur Productions","USA","Kenneth Branagh","Drama",0.896930153090137,"Cinderella","PG","2015-03-13",0.170616113744076,0.705128205128205,"Lily James",121576,"Chris Weitz",2015,2,10,2,3,3726,2.60205835821834,0.191801947961932,0.191801947961932
"4316",0.780810853777097,"Plan B Entertainment","USA","Adam McKay","Biography",0.826451584892664,"The Big Short","R","2015-12-23",0.289099526066351,0.807692307692308,"Christian Bale",260244,"Charles Randolph",2015,19,6,3,3,3726,2.63414389258497,0.0187592772003565,0.0187592772003565
"4317",0.787187405095746,"Cross Creek Pictures","UK","Brian Helgeland","Biography",0.583584854592167,"Legend","R","2015-11-20",0.298578199052133,0.705128205128205,"Tom Hardy",115765,"Brian Helgeland",2015,6,5,6,9,366,2.28871305972037,-0.121543350536038,0.121543350536038
"4318",0.858648193654375,"Twentieth Century Fox Film Corporation","USA","Paul Feig","Action",0.856989174259165,"Spy","R","2015-06-05",0.23696682464455,0.705128205128205,"Melissa McCarthy",193925,"Paul Feig",2015,4,5,174,1,3726,2.56211737938737,0.15186096913096,0.15186096913096
"4319",0.983149233560853,"Marvel Studios","USA","Joss Whedon","Action",0.952208776234729,"Avengers: Age of Ultron","PG-13","2015-05-01",0.341232227488152,0.756410256410256,"Robert Downey Jr.",537832,"Joss Whedon",2015,14,3,7,5,3726,2.70861903264499,0.195798519824472,0.195798519824472
"4320",0.957784864856812,"Walt Disney Pictures","USA","Brad Bird","Action",0.845553029641277,"Tomorrowland","PG","2015-05-22",0.289099526066351,0.641025641025641,"George Clooney",147385,"Damon Lindelof",2015,22,5,89,1,3726,2.48657867066692,0.204527388615636,0.204527388615636
"4321",0.871874050957464,"Warner Bros.","USA","Guy Ritchie","Action",0.797258256629122,"The Man from U.N.C.L.E.","PG-13","2015-08-14",0.222748815165877,0.743589743589744,"Henry Cavill",212440,"Guy Ritchie",2015,4,5,257,3,3726,2.54084800021887,0.0536685130393788,0.0536685130393788
"4322",0.723124430574478,"Working Title Films","UK","Tom Hooper","Biography",0.711868419015217,"The Danish Girl","R","2016-01-22",0.23696682464455,0.717948717948718,"Eddie Redmayne",117432,"David Ebershoff",2015,3,4,6,1,366,2.42981713696393,-0.00608029893350104,0.00608029893350104
"4323",0.950184145500532,"Pixar Animation Studios","USA","Pete Docter","Animation",0.93526775321597,"Inside Out","PG","2015-06-19",0.123222748815166,0.858974358974359,"Amy Poehler",439792,"Pete Docter",2015,2,3,12,3,3726,2.79424211219033,0.0762933942416109,0.0762933942416109
"4324",0.95071077561853,"Warner Bros.","USA","Lana Wachowski","Action",0.800062907173108,"Jupiter Ascending","PG-13","2015-02-06",0.274881516587678,0.487179487179487,"Channing Tatum",153531,"Lilly Wachowski",2015,8,6,257,8,3726,2.2872423943526,0.312883419993621,0.312883419993621
"4325",0.557524043752346,"Black Bear Pictures","USA","Eli Roth","Drama",0.319422797330982,"Knock Knock","R","2015-10-09",0.14218009478673,0.435897435897436,"Keanu Reeves",56938,"Eli Roth",2015,23,5,3,4,3726,1.75532023322842,-0.116474638566453,0.116474638566453
"4326",0.74971296731615,"Participant Media","USA","Tom McCarthy","Crime",0.796681753714859,"Spotlight","R","2015-11-20",0.279620853080569,0.846153846153846,"Mark Ruffalo",287421,"Josh Singer",2015,2,2,2,1,3726,2.6428355998687,-0.049472092438987,0.049472092438987
"4327",0.700947389296625,"The Weinstein Company","UK","Todd Haynes","Drama",0.711895296639662,"Carol","R","2016-01-15",0.232227488151659,0.730769230769231,"Cate Blanchett",81966,"Phyllis Nagy",2015,11,5,24,1,366,2.44266452740889,-0.0188739341295688,0.0188739341295688
"4328",0.935937025478732,"Paramount Pictures","China","Christopher McQuarrie","Action",0.894863699386508,"Misión: imposible 5 - Nación secreta","PG-13","2015-07-31",0.293838862559242,0.756410256410256,"Tom Cruise",265527,"Christopher McQuarrie",2015,27,3,222,5,12,2.65127395579676,0.138453442976251,0.138453442976251
"4329",0.957784864856812,"Universal Pictures","USA","James Wan","Action",0.934615209187515,"Furious 7","PG-13","2015-04-03",0.322274881516588,0.730769230769231,"Vin Diesel",309837,"Chris Morgan",2015,13,8,265,6,3726,2.66538443995675,0.203845978418284,0.203845978418284
"4330",0.78405411060629,"Brownstone Productions (II)","USA","Elizabeth Banks","Comedy",0.891066421451279,"Pitch Perfect 2","PG-13","2015-05-15",0.218009478672986,0.628205128205128,"Anna Kendrick",112447,"Kay Cannon",2015,5,2,2,2,3726,2.51927154965641,0.262861293246151,0.262861293246151
"4331",0.74971296731615,"3 Arts Entertainment","USA","John Wells","Comedy",0.716671820927137,"Burnt","R","2015-10-30",0.151658767772512,0.653846153846154,"Bradley Cooper",80803,"Steven Knight",2015,9,3,5,6,3726,2.37051797477329,0.0628256670809836,0.0628256670809836
"4332",0.843208497916444,"Working Title Films","UK","Baltasar Kormákur","Action",0.794299902453181,"Everest","PG-13","2015-09-25",0.246445497630332,0.717948717948718,"Jason Clarke",160640,"William Nicholson",2015,1,3,6,6,366,2.5122486204019,0.0763511845044634,0.0763511845044634
"4333",0.922711168175643,"Gary Sanchez Productions","USA","Peyton Reed","Action",0.889561173551588,"Ant-Man","PG-13","2015-07-17",0.227488151658768,0.743589743589744,"Paul Rudd",388417,"Edgar Wright",2015,6,5,5,1,3726,2.63315091714133,0.145971429961845,0.145971429961845
"4334",0.780810853777097,"Universal Pictures","USA","F. Gary Gray","Biography",0.882093766349152,"Straight Outta Compton","R","2015-08-14",0.369668246445498,0.82051282051282,"O'Shea Jackson Jr.",146861,"Jonathan Herman",2015,1,8,265,1,3726,2.70260658686197,0.0615809458363318,0.0615809458363318
"4335",0.941901890879954,"Color Force","USA","Francis Lawrence","Action",0.919501768621784,"The Hunger Games: Mockingjay - Part 2","PG-13","2015-11-20",0.322274881516588,0.653846153846154,"Jennifer Lawrence",212989,"Peter Craig",2015,8,6,4,3,3726,2.57334792246794,0.265655614775631,0.265655614775631
"4336",0.621587018273614,"Blinding Edge Pictures","USA","M. Night Shyamalan","Horror",0.821449893914944,"The Visit","PG-13","2015-09-11",0.118483412322275,0.602564102564103,"Olivia DeJonge",86781,"M. Night Shyamalan",2015,1,11,2,10,3726,2.42401399647905,0.218885791350841,0.218885791350841
"4337",0.770336638656599,"Lakeshore Entertainment","USA","Lee Toland Krieger","Drama",0.792734498808972,"The Age of Adaline","PG-13","2015-04-24",0.203791469194313,0.730769230769231,"Blake Lively",118727,"J. Mills Goodloe",2015,2,1,14,2,3726,2.5235037295782,0.0619652680397413,0.0619652680397413
"4338",0.83978502003116,"Cross Creek Pictures","USA","Scott Cooper","Biography",0.818690910411437,"Black Mass","R","2015-09-18",0.255924170616114,0.692307692307692,"Johnny Depp",140407,"Mark Mallouk",2015,30,3,6,1,3726,2.51099860271913,0.126383218103745,0.126383218103745
"4339",0.843208497916444,"Double Dare You (DDY)","USA","Guillermo del Toro","Drama",0.771751006742111,"Crimson Peak","R","2015-10-16",0.23696682464455,0.641025641025641,"Mia Wasikowska",102529,"Guillermo del Toro",2015,4,8,1,6,3726,2.41277664776775,0.13072536571647,0.13072536571647
"4340",0.787187405095746,"Escape Artists","Hong Kong","Antoine Fuqua","Drama",0.806827778444685,"Revancha","R","2015-07-24",0.260663507109005,0.756410256410256,"Jake Gyllenhaal",176502,"Kurt Sutter",2015,15,11,1,1,18,2.56323803485494,0.0504175220344282,0.0504175220344282
"4341",0.801434525117547,"Metro-Goldwyn-Mayer (MGM)","USA","Ryan Coogler","Drama",0.856346366807125,"Creed","PG-13","2015-11-25",0.303317535545024,0.782051282051282,"Michael B. Jordan",182827,"Ryan Coogler",2015,2,2,79,2,3726,2.63839764885841,0.0742950847558428,0.0742950847558428
"4342",0.907271472437712,"Summit Entertainment","USA","Robert Schwentke","Action",0.867773606602777,"Insurgent","PG-13","2015-03-20",0.23696682464455,0.615384615384615,"Shailene Woodley",178165,"Brian Duffield",2015,4,6,36,2,3726,2.48315822198739,0.252388991218161,0.252388991218161
"4343",0.801434525117547,"Twentieth Century Fox Film Corporation","USA","Aleksander Bach","Action",0.750049143443035,"Hitman: Agent 47","R","2015-08-21",0.127962085308057,0.538461538461538,"Rupert Friend",72970,"Skip Woods",2015,1,1,174,5,3726,2.28851068190457,0.211587604981497,0.211587604981497
"4344",0.67062945122501,"CBS Films","USA","Ari Sandel","Comedy",0.777852591271302,"The DUFF","PG-13","2015-02-20",0.151658767772512,0.641025641025641,"Mae Whitman",60469,"Josh A. Cagan",2015,1,1,11,1,3726,2.41887823229694,0.136826950245661,0.136826950245661
"4345",0.801434525117547,"Universal Pictures","Japan","Judd Apatow","Comedy",0.856617525424401,"Esta chica es un desastre","R","2015-07-17",0.265402843601896,0.615384615384615,"Amy Schumer",110244,"Amy Schumer",2015,1,5,265,1,28,2.47200214080902,0.241232910039785,0.241232910039785
"4346",0.621587018273614,"Blumhouse Productions","USA","Joel Edgerton","Drama",0.794743795421078,"The Gift","R","2015-08-07",0.184834123222749,0.717948717948718,"Jason Bateman",103554,"Joel Edgerton",2015,10,1,4,2,3726,2.5126925133698,0.0767950774723606,0.0767950774723606
"4347",0.902971937418411,"Alcon Entertainment","China","Ericson Core","Action",0.766654983952231,"Punto de quiebre","PG-13","2015-12-25",0.213270142180095,0.487179487179487,"Edgar Ramírez",46887,"Kurt Wimmer",2015,2,2,22,6,12,2.25383447113172,0.279475496772744,0.279475496772744
"4348",0.877838916358686,"Columbia Pictures","USA","Genndy Tartakovsky","Animation",0.885537818656965,"Hotel Transylvania 2","PG","2015-09-25",0.0947867298578199,0.666666666666667,"Adam Sandler",73328,"Robert Smigel",2015,27,2,108,1,3726,2.55220448532363,0.218871151990298,0.218871151990298
"4349",0.834399613177867,"Paramount Pictures","USA","Sean Anders","Comedy",0.877429037279805,"Daddy's Home","PG-13","2015-12-25",0.127962085308057,0.58974358974359,"Will Ferrell",72842,"Brian Burns",2015,18,4,222,1,3726,2.46717262702339,0.287685447536216,0.287685447536216
"4350",0.813775941837418,"DreamWorks","USA","Steven Spielberg","Drama",0.828382206692964,"Bridge of Spies","PG-13","2015-10-16",0.345971563981043,0.782051282051282,"Tom Hanks",227862,"Matt Charman",2015,31,21,74,1,3726,2.61043348874425,0.0463309246416821,0.0463309246416821
"4351",0.787187405095746,"Universal Pictures","UK","Danny Boyle","Biography",0.73426871964403,"Steve Jobs","R","2015-10-23",0.251184834123223,0.730769230769231,"Michael Fassbender",121579,"Aaron Sorkin",2015,7,9,265,6,366,2.46503795041326,0.00349948887479878,0.00349948887479878
"4352",0.790217949896303,"BenderSpink","USA","John Francis Daley","Adventure",0.814616797028097,"Vacation","R","2015-07-29",0.14218009478673,0.58974358974359,"Ed Helms",77487,"Jonathan Goldstein",2015,1,1,4,2,3726,2.40436038677169,0.224873207284508,0.224873207284508
"4353",0.888724817396611,"Summit Entertainment","USA","Breck Eisner","Action",0.763277657670769,"The Last Witch Hunter","PG-13","2015-10-23",0.175355450236967,0.576923076923077,"Vin Diesel",74795,"Cory Goodman",2015,13,3,36,3,3726,2.34020073459385,0.186354580747692,0.186354580747692
"4354",0.915313354138282,"Twentieth Century Fox Film Corporation","USA","Josh Trank","Action",0.81139229616226,"Fantastic Four","PG-13","2015-08-07",0.146919431279621,0.358974358974359,"Miles Teller",125934,"Jeremy Slater",2015,5,2,174,1,3726,2.17036665513662,0.452417937187901,0.452417937187901
"4355",0.834584275248582,"Kramer & Sigman Films","USA","Glenn Ficarra","Comedy",0.80864476791879,"Focus","R","2015-02-27",0.170616113744076,0.653846153846154,"Will Smith",171771,"Glenn Ficarra",2015,20,4,1,2,3726,2.46249092176494,0.154798614072636,0.154798614072636
"4356",0.801434525117547,"Waverly Films","USA","Nancy Meyers","Comedy",0.831505781630025,"The Intern","PG-13","2015-09-25",0.246445497630332,0.717948717948718,"Robert De Niro",166416,"Nancy Meyers",2015,32,5,1,5,3726,2.54945449957874,0.113557063681307,0.113557063681307
"4357",0.832532411578494,"Columbia Pictures","South Africa","Neill Blomkamp","Action",0.772847302740077,"Chappie","R","2015-03-06",0.241706161137441,0.692307692307692,"Sharlto Copley",194639,"Neill Blomkamp",2015,5,3,108,3,6,2.46515499504777,0.0805396104323847,0.0805396104323847
"4358",0.694458877533458,"Wildgaze Films","UK","John Crowley","Drama",0.785827544105383,"Brooklyn","PG-13","2015-11-25",0.227488151658768,0.769230769230769,"Saoirse Ronan",99195,"Nick Hornby",2015,5,2,1,4,366,2.55505831333615,0.0165967748746136,0.0165967748746136
